# Region type : patch atmosphere
# Faces  :    1200
# Area   :    9.444736e+02
# Time        	sum(rhoPhi)
14.4494       	4.480947e+03
14.5033       	3.892363e+03
14.5637       	4.805057e+03
14.6343       	3.252727e+03
14.6946       	5.173267e+03
14.751        	4.433298e+03
14.8183       	3.560311e+03
14.8923       	3.861689e+03
14.936        	5.366997e+03
14.9882       	5.050261e+03
15.0508       	2.376633e+03
15.1035       	6.760307e+03
15.1663       	2.824221e+03
15.2374       	4.850809e+03
15.2969       	3.393200e+03
15.3631       	5.352741e+03
15.4417       	2.885745e+03
15.5042       	4.587540e+03
15.5597       	3.501475e+03
15.6213       	5.221642e+03
15.6943       	2.666999e+03
15.7432       	5.551434e+03
15.8016       	3.524154e+03
15.8682       	3.816977e+03
15.9162       	4.449029e+03
15.9722       	4.794130e+03
16.0382       	3.755176e+03
16.1144       	4.021641e+03
16.1669       	4.271148e+03
16.225        	5.445505e+03
16.2936       	3.109936e+03
16.3498       	4.761447e+03
16.4087       	4.603106e+03
16.474        	3.650572e+03
16.5459       	4.303937e+03
16.6016       	4.502455e+03
16.6657       	4.601121e+03
16.7382       	3.246401e+03
16.7935       	5.899451e+03
16.8564       	3.744958e+03
16.9262       	4.257179e+03
16.9961       	3.510103e+03
17.047        	5.136855e+03
17.1049       	4.651634e+03
17.1738       	3.174307e+03
17.2293       	4.934398e+03
17.2908       	4.422499e+03
17.3603       	4.081072e+03
17.4232       	3.943924e+03
17.4718       	5.211302e+03
17.528        	4.146185e+03
17.5948       	3.974213e+03
17.6699       	4.381930e+03
17.7175       	4.735559e+03
17.7732       	5.119798e+03
17.8386       	2.619378e+03
17.8987       	5.689331e+03
17.9624       	3.167933e+03
18.0281       	4.979857e+03
18.1011       	3.714474e+03
18.1837       	3.799453e+03
18.2371       	3.444953e+03
18.2959       	5.500186e+03
18.364        	2.788342e+03
18.4204       	5.477102e+03
18.4863       	3.881749e+03
18.5583       	3.239642e+03
18.6138       	5.186629e+03
18.6692       	4.250676e+03
18.7326       	4.144134e+03
18.803        	3.467109e+03
18.8551       	4.948959e+03
18.9123       	4.610763e+03
18.9727       	3.660351e+03
19.0369       	4.581328e+03
19.1057       	3.471957e+03
19.1583       	4.790656e+03
19.2185       	4.439113e+03
19.2836       	3.355256e+03
19.3348       	5.321500e+03
19.3902       	3.938289e+03
19.4512       	3.520360e+03
19.5198       	4.375508e+03
19.5731       	3.973807e+03
19.6265       	4.976497e+03
19.6887       	3.351231e+03
19.751        	4.689550e+03
19.8132       	3.397211e+03
19.8599       	4.694754e+03
19.9066       	4.562743e+03
19.9533       	2.916059e+03
20            	4.557075e+03
20.0559       	3.186426e+03
20.118        	5.293431e+03
20.1758       	3.981699e+03
20.2388       	4.826193e+03
20.2987       	3.191994e+03
20.366        	4.996614e+03
20.4431       	2.998341e+03
20.4965       	4.967041e+03
20.5603       	3.561005e+03
20.6313       	4.206357e+03
20.6874       	4.717124e+03
20.7511       	4.323535e+03
20.8251       	3.078816e+03
20.8719       	5.017951e+03
20.9279       	3.533762e+03
20.9946       	3.815773e+03
21.0716       	3.695355e+03
21.1165       	5.207634e+03
21.1687       	4.962406e+03
21.2314       	2.922916e+03
21.2891       	4.845900e+03
21.3522       	4.227574e+03
21.4225       	4.972669e+03
21.5027       	2.862650e+03
21.5504       	5.738262e+03
21.6064       	4.027279e+03
21.673        	3.130691e+03
21.7292       	5.761834e+03
21.7954       	3.372412e+03
21.8566       	4.458504e+03
21.9165       	4.194152e+03
21.9797       	4.000026e+03
22.0342       	4.375282e+03
22.0964       	4.118010e+03
22.1658       	4.656634e+03
22.2242       	3.875595e+03
22.289        	4.446758e+03
22.3618       	4.114318e+03
22.4229       	4.533480e+03
22.4924       	4.230573e+03
22.5706       	3.483969e+03
22.6273       	5.153084e+03
22.6914       	4.669424e+03
22.7668       	3.286303e+03
22.8065       	3.816022e+03
22.8542       	5.380344e+03
22.9113       	2.746918e+03
22.9746       	4.997254e+03
23.0463       	2.953441e+03
23.1011       	6.146422e+03
23.1668       	3.254707e+03
23.2427       	3.595528e+03
23.2967       	4.693708e+03
23.3577       	4.861288e+03
23.4269       	3.251187e+03
23.4778       	5.248553e+03
23.5388       	4.321376e+03
23.6106       	2.882733e+03
23.6625       	6.348308e+03
23.7201       	4.697853e+03
23.7891       	3.114649e+03
23.8472       	4.617028e+03
23.91         	4.675379e+03
23.98         	4.452609e+03
24.0582       	3.662355e+03
24.1112       	4.568017e+03
24.1719       	4.204789e+03
24.2421       	4.472647e+03
24.3199       	3.714966e+03
24.3681       	5.567595e+03
24.4233       	4.310199e+03
24.4889       	2.982457e+03
24.5596       	5.072209e+03
24.6251       	4.015335e+03
24.6968       	4.870303e+03
24.7796       	2.679444e+03
24.8243       	5.879599e+03
24.8776       	3.819777e+03
24.9393       	3.136425e+03
24.9989       	5.471222e+03
25.0664       	4.130697e+03
25.1412       	4.113108e+03
25.2005       	3.811171e+03
25.259        	4.686767e+03
25.3214       	4.296048e+03
25.3751       	3.801635e+03
25.436        	4.387093e+03
25.496        	3.923377e+03
25.5643       	4.776118e+03
25.6259       	3.429135e+03
25.6858       	5.587726e+03
25.7565       	3.382282e+03
25.8103       	4.160756e+03
25.8654       	5.110120e+03
25.931        	3.625472e+03
25.9988       	4.517944e+03
26.0501       	4.645245e+03
26.1082       	4.860388e+03
26.1742       	3.514655e+03
26.2266       	4.972874e+03
26.2865       	4.284619e+03
26.3552       	4.154742e+03
26.416        	4.412902e+03
26.4729       	4.641032e+03
26.537        	4.313782e+03
26.6123       	3.573573e+03
26.6629       	4.620794e+03
26.7204       	4.476581e+03
26.7847       	4.057738e+03
26.8562       	4.348820e+03
26.923        	4.416398e+03
26.9735       	4.662942e+03
27.0317       	4.428308e+03
27.0976       	3.667626e+03
27.1621       	4.476596e+03
27.2331       	4.369542e+03
27.292        	4.292498e+03
27.358        	4.608773e+03
27.4209       	3.653493e+03
27.4758       	5.414541e+03
27.5374       	3.417935e+03
27.6058       	4.800632e+03
27.6705       	3.254975e+03
27.7334       	5.634177e+03
27.8065       	3.723142e+03
27.8909       	3.514749e+03
27.9315       	5.337265e+03
27.9796       	4.829885e+03
28.0373       	3.636238e+03
28.1027       	4.149429e+03
28.154        	4.488394e+03
28.2136       	5.266204e+03
28.285        	2.956184e+03
28.3403       	5.995081e+03
28.4018       	3.715669e+03
28.4684       	3.864562e+03
28.5322       	4.128968e+03
28.5934       	5.520672e+03
28.6604       	3.422857e+03
28.7348       	4.548195e+03
28.8014       	4.960799e+03
28.8763       	3.409181e+03
28.9325       	5.333254e+03
28.9953       	4.816627e+03
29.067        	2.995277e+03
29.1137       	5.334850e+03
29.1658       	4.408539e+03
29.2254       	3.342736e+03
29.2899       	5.039181e+03
29.3491       	4.602525e+03
29.4142       	4.685833e+03
29.4874       	3.159353e+03
29.5387       	5.509655e+03
29.5964       	4.445155e+03
29.6636       	3.600513e+03
29.7197       	4.362132e+03
29.7758       	5.285102e+03
29.8318       	3.607666e+03
29.8879       	4.108404e+03
29.9439       	4.757522e+03
30            	3.932249e+03
30.0633       	4.965607e+03
30.1391       	3.001129e+03
30.1887       	6.825831e+03
30.2482       	3.289203e+03
30.3145       	4.149591e+03
30.3747       	4.694988e+03
30.4424       	4.190493e+03
30.5189       	3.720216e+03
30.5668       	5.319477e+03
30.6219       	5.246598e+03
30.688        	2.654361e+03
30.7451       	6.187382e+03
30.8089       	4.142986e+03
30.8813       	3.860477e+03
30.9328       	3.898266e+03
30.9913       	5.902526e+03
31.0612       	2.966034e+03
31.1204       	4.849353e+03
31.1847       	4.517638e+03
31.2576       	3.641932e+03
31.309        	4.687768e+03
31.3669       	5.421652e+03
31.436        	2.829020e+03
31.4939       	5.939376e+03
31.5588       	3.656459e+03
31.6322       	4.235009e+03
31.6971       	3.826091e+03
31.7532       	5.070020e+03
31.8166       	4.229762e+03
31.8884       	4.151279e+03
31.9595       	3.914573e+03
32.0045       	5.904130e+03
32.0581       	3.532885e+03
32.1207       	3.571640e+03
32.188        	5.355096e+03
32.2559       	4.772582e+03
32.3311       	4.124164e+03
32.3806       	4.162260e+03
32.4366       	5.404066e+03
32.5035       	2.860072e+03
32.5671       	6.090666e+03
32.6385       	3.251926e+03
32.6952       	5.145439e+03
32.7628       	2.709682e+03
32.8269       	5.890054e+03
32.8986       	3.361734e+03
32.9766       	5.082810e+03
33.0703       	3.074328e+03
33.1133       	5.777670e+03
33.1647       	4.132665e+03
33.2263       	3.070180e+03
33.2947       	5.099277e+03
33.3557       	4.244177e+03
33.4242       	5.451232e+03
33.5064       	2.471247e+03
33.5499       	7.221351e+03
33.602        	3.473468e+03
33.6641       	3.221464e+03
33.7337       	4.657905e+03
33.7882       	4.443626e+03
33.8491       	5.300716e+03
33.9215       	3.119742e+03
33.9762       	5.740533e+03
34.039        	4.298819e+03
34.1135       	3.776071e+03
34.1768       	3.687876e+03
34.2249       	6.223323e+03
34.2815       	4.287713e+03
34.3488       	2.631433e+03
34.4102       	6.872968e+03
34.4838       	3.169455e+03
34.5457       	5.673447e+03
34.6148       	4.350034e+03
34.6928       	3.891460e+03
34.7444       	5.681288e+03
34.8034       	4.715072e+03
34.8736       	2.934557e+03
34.927        	5.950021e+03
34.9874       	4.658318e+03
35.0571       	3.342900e+03
35.1091       	5.744146e+03
35.1673       	4.460984e+03
35.2363       	3.509223e+03
35.2959       	5.058517e+03
35.3526       	4.880373e+03
35.4162       	4.322487e+03
35.4846       	3.841295e+03
35.5384       	5.551133e+03
35.6012       	3.760693e+03
35.6615       	4.525470e+03
35.7293       	4.801887e+03
35.795        	4.331409e+03
35.8587       	4.774521e+03
35.9301       	4.268772e+03
35.9851       	4.315138e+03
36.0441       	5.362947e+03
36.1112       	4.141378e+03
36.1729       	4.762782e+03
36.2292       	5.081878e+03
36.2965       	3.940928e+03
36.3706       	4.206923e+03
36.4256       	5.254614e+03
36.4872       	4.684992e+03
36.5561       	4.227587e+03
36.6165       	4.508449e+03
36.678        	4.774187e+03
36.7353       	4.409726e+03
36.7981       	4.555146e+03
36.8634       	4.617464e+03
36.9331       	4.152148e+03
36.9957       	4.810431e+03
37.061        	4.922610e+03
37.1345       	3.787766e+03
37.1823       	5.392856e+03
37.2386       	4.295490e+03
37.3028       	4.187678e+03
37.3738       	4.275350e+03
37.4225       	5.085252e+03
37.4785       	4.873876e+03
37.5448       	3.169200e+03
37.6062       	5.705141e+03
37.6766       	3.404367e+03
37.7362       	5.266513e+03
37.7942       	4.291817e+03
37.8591       	4.034462e+03
37.9155       	4.161918e+03
37.975        	4.606073e+03
38.0346       	4.526230e+03
38.098        	3.982286e+03
38.1614       	4.458098e+03
38.2295       	4.561018e+03
38.3065       	4.054448e+03
38.3578       	4.638999e+03
38.4144       	5.235438e+03
38.4805       	3.775983e+03
38.5347       	4.240587e+03
38.5958       	5.754470e+03
38.666        	3.388139e+03
38.712        	5.316526e+03
38.7635       	4.444963e+03
38.8224       	3.284916e+03
38.8878       	5.273790e+03
38.9434       	4.745620e+03
39.0095       	4.333120e+03
39.0857       	2.221665e+03
39.1292       	8.591142e+03
39.1804       	3.704736e+03
39.239        	2.849675e+03
39.3024       	6.643134e+03
39.3658       	3.918407e+03
39.4363       	3.532536e+03
39.5067       	4.343303e+03
39.5561       	5.792119e+03
39.6116       	4.753231e+03
39.667        	3.272715e+03
39.7225       	6.205489e+03
39.778        	3.594625e+03
39.8335       	3.117502e+03
39.889        	6.346178e+03
39.9445       	4.292205e+03
40            	3.832322e+03
40.0645       	4.327648e+03
40.1237       	4.504608e+03
40.1899       	5.387593e+03
40.2648       	4.014113e+03
40.3125       	5.154693e+03
40.3692       	4.657088e+03
40.437        	3.557451e+03
40.4896       	5.581879e+03
40.5501       	5.252688e+03
40.6223       	3.458985e+03
40.6784       	5.160005e+03
40.7367       	5.276308e+03
40.8019       	4.012345e+03
40.8564       	4.044403e+03
40.9169       	6.208080e+03
40.9896       	3.934786e+03
41.0549       	4.249600e+03
41.1084       	6.076718e+03
41.1697       	4.476653e+03
41.2366       	4.280722e+03
41.2951       	6.371611e+03
41.36         	5.409793e+03
41.4345       	3.716307e+03
41.4852       	5.154650e+03
41.5439       	5.012174e+03
41.6085       	4.287586e+03
41.6821       	6.038844e+03
41.7598       	3.770422e+03
41.8116       	7.366526e+03
41.8737       	3.388833e+03
41.9431       	5.550362e+03
42.0003       	5.141269e+03
42.0653       	5.396938e+03
42.1149       	3.037090e+03
42.1712       	6.590590e+03
42.2381       	4.234484e+03
42.3074       	4.650372e+03
42.3549       	6.491778e+03
42.4099       	4.582080e+03
42.4754       	3.867652e+03
42.5397       	6.496133e+03
42.6114       	4.339850e+03
42.6926       	4.586986e+03
42.7372       	5.518116e+03
42.7894       	5.902204e+03
42.8521       	3.201126e+03
42.9215       	6.446602e+03
42.9945       	5.409602e+03
43.0445       	5.248000e+03
43.1025       	5.568564e+03
43.1715       	4.529778e+03
43.2176       	6.069428e+03
43.271        	6.005018e+03
43.3351       	3.946612e+03
43.3935       	6.485495e+03
43.4559       	6.277890e+03
43.5302       	4.529414e+03
43.5808       	5.693401e+03
43.6402       	6.757709e+03
43.7109       	3.793804e+03
43.7691       	8.321002e+03
43.8308       	5.182777e+03
43.9034       	6.244854e+03
43.9583       	7.144445e+03
44.0206       	7.770317e+03
44.0926       	4.950766e+03
44.1494       	9.455113e+03
44.2123       	6.907178e+03
44.2875       	6.395510e+03
44.3496       	7.674392e+03
44.4185       	8.532230e+03
44.4971       	6.435640e+03
44.549        	9.945524e+03
44.6103       	9.207536e+03
44.6831       	6.233762e+03
44.7504       	1.073800e+04
44.8276       	9.230542e+03
44.8892       	9.759897e+03
44.9531       	1.063261e+04
45.0242       	9.630082e+03
45.0896       	1.119889e+04
45.1461       	1.116771e+04
45.2126       	1.018271e+04
45.2791       	1.142237e+04
45.3475       	1.137582e+04
45.4238       	1.130034e+04
45.4942       	1.077873e+04
45.5732       	1.279158e+04
45.6617       	1.144594e+04
45.7329       	1.255160e+04
45.8149       	1.195077e+04
45.87         	1.282343e+04
45.9316       	1.442146e+04
46.0043       	1.352366e+04
46.0667       	1.387129e+04
46.1254       	1.549033e+04
46.1808       	1.461188e+04
46.2424       	1.566657e+04
46.2993       	1.608066e+04
46.3631       	1.641378e+04
46.4281       	1.654563e+04
46.4995       	1.803250e+04
46.579        	1.741473e+04
46.6691       	1.727942e+04
46.7385       	1.809654e+04
46.8161       	1.763633e+04
46.8919       	1.682932e+04
46.9484       	1.934331e+04
47.0148       	1.819175e+04
47.0913       	1.843140e+04
47.164        	2.038422e+04
47.2475       	1.836125e+04
47.3163       	1.789532e+04
47.3817       	1.809190e+04
47.4506       	1.862400e+04
47.5303       	1.620841e+04
47.6009       	1.829971e+04
47.6808       	1.750400e+04
47.77         	1.949661e+04
47.8231       	1.723671e+04
47.8836       	1.892444e+04
47.9541       	1.669681e+04
48.0328       	1.709980e+04
48.0875       	1.661515e+04
48.1512       	1.688693e+04
48.2252       	1.636953e+04
48.3023       	1.766056e+04
48.3702       	1.779322e+04
48.4478       	1.687029e+04
48.5125       	1.703754e+04
48.5834       	1.873992e+04
48.6621       	1.633686e+04
48.7325       	1.798663e+04
48.8117       	1.651829e+04
48.8966       	1.564758e+04
48.9655       	1.694280e+04
49.0394       	1.678349e+04
49.1035       	1.719241e+04
49.1724       	1.773730e+04
49.2477       	1.766225e+04
49.3104       	1.918169e+04
49.3793       	1.798165e+04
49.4569       	1.734220e+04
49.5022       	1.844941e+04
49.5519       	1.759902e+04
49.608        	1.683002e+04
49.664        	1.855785e+04
49.72         	1.852115e+04
49.776        	1.854980e+04
49.832        	1.936868e+04
49.888        	1.838633e+04
49.944        	1.834053e+04
50            	1.765190e+04
50.0645       	1.825810e+04
50.1365       	1.787061e+04
50.2187       	1.776901e+04
50.311        	1.815258e+04
50.4079       	1.799199e+04
50.511        	1.844582e+04
50.6069       	1.860383e+04
50.6759       	1.825587e+04
50.7543       	1.883569e+04
50.8423       	1.862457e+04
50.9339       	1.943165e+04
51.0134       	1.847910e+04
51.1015       	1.828518e+04
51.1972       	1.870589e+04
51.2929       	1.858325e+04
51.3876       	1.888182e+04
51.4673       	1.953807e+04
51.5571       	1.957396e+04
51.6332       	2.087258e+04
51.7177       	2.133788e+04
51.8118       	2.058601e+04
51.8818       	2.199477e+04
51.9606       	2.171150e+04
52.035        	2.119677e+04
52.1124       	2.283236e+04
52.1776       	2.288339e+04
52.2528       	2.310361e+04
52.3133       	2.427452e+04
52.3819       	2.394009e+04
52.447        	2.457167e+04
52.519        	2.431003e+04
52.5864       	2.472871e+04
52.6508       	2.428575e+04
52.7229       	2.455340e+04
52.8029       	2.547843e+04
52.8794       	2.506863e+04
52.9552       	2.680239e+04
53.039        	2.674457e+04
53.0975       	2.705987e+04
53.1646       	2.667797e+04
53.2389       	2.815036e+04
53.3078       	2.793721e+04
53.3857       	2.861470e+04
53.4716       	2.961661e+04
53.5522       	2.984371e+04
53.6417       	2.989565e+04
53.7411       	2.995017e+04
53.8389       	2.975302e+04
53.9382       	2.955645e+04
54.0376       	3.103073e+04
54.137        	3.037584e+04
54.2207       	3.191503e+04
54.3139       	3.249118e+04
54.4137       	3.320234e+04
54.5135       	3.287465e+04
54.6132       	3.292172e+04
54.6924       	3.271606e+04
54.7809       	3.278801e+04
54.8794       	3.123238e+04
54.9316       	3.128139e+04
54.9934       	3.127424e+04
55.0649       	2.983529e+04
55.1445       	3.035095e+04
55.2129       	2.974055e+04
55.2901       	2.987799e+04
