# Region type : patch atmosphere
# Faces  :    1200
# Area   :    9.444736e+02
# Time        	sum(rhoPhi)
29.7807       	2.961180e+03
29.8903       	5.404740e+03
30            	2.828366e+03
30.1235       	5.763368e+03
30.2687       	2.829208e+03
30.3888       	6.324569e+03
30.5223       	3.011969e+03
30.6704       	5.325633e+03
30.8162       	2.412421e+03
30.9324       	6.485904e+03
31.0678       	2.980789e+03
31.2166       	5.374990e+03
31.3518       	2.528856e+03
31.4671       	6.556388e+03
31.5984       	2.933604e+03
31.7458       	5.020172e+03
31.9015       	2.357645e+03
32.004        	7.226988e+03
32.1234       	3.324222e+03
32.2569       	4.839771e+03
32.4058       	3.188603e+03
32.564        	5.391552e+03
32.6992       	2.354586e+03
32.8115       	6.594200e+03
32.9422       	2.991614e+03
33.0862       	5.377855e+03
33.247        	2.620015e+03
33.3525       	6.806400e+03
33.4734       	3.147368e+03
33.6123       	4.659968e+03
33.7644       	2.783667e+03
33.8777       	6.406241e+03
34.0053       	3.051368e+03
34.1447       	5.668789e+03
34.2841       	2.588789e+03
34.4032       	6.107839e+03
34.5397       	2.797887e+03
34.6914       	5.276008e+03
34.8388       	2.397880e+03
34.9442       	7.118782e+03
35.0645       	3.228102e+03
35.2016       	4.824002e+03
35.3564       	2.773705e+03
35.4854       	5.949622e+03
35.6265       	2.822450e+03
35.7551       	5.921674e+03
35.9015       	2.749977e+03
36.0257       	6.226199e+03
36.1539       	2.840537e+03
36.2821       	5.422281e+03
36.4251       	2.487294e+03
36.5484       	6.165781e+03
36.6864       	2.871331e+03
36.8245       	5.839753e+03
36.9688       	2.649124e+03
37.0951       	6.150336e+03
37.2335       	2.800564e+03
37.3718       	5.408580e+03
37.5264       	2.554444e+03
37.6388       	6.763162e+03
37.7631       	3.060177e+03
37.9029       	5.407391e+03
38.0527       	2.434778e+03
38.1744       	6.360960e+03
38.3048       	2.906432e+03
38.4461       	5.068318e+03
38.6015       	2.634531e+03
38.7014       	7.306201e+03
38.8096       	3.254388e+03
38.9286       	4.772145e+03
39.0625       	3.204750e+03
39.1965       	5.045118e+03
39.3304       	2.546583e+03
39.442        	6.629717e+03
39.5536       	3.000374e+03
39.6652       	5.482643e+03
39.7768       	3.157619e+03
39.8884       	5.256979e+03
40            	2.892872e+03
40.1266       	5.412805e+03
40.2718       	2.604014e+03
40.3904       	6.545773e+03
40.5221       	3.124562e+03
40.6679       	5.431801e+03
40.826        	2.419930e+03
40.9379       	6.561887e+03
41.0656       	3.033088e+03
41.2097       	4.771418e+03
41.3586       	2.795684e+03
41.4603       	6.918347e+03
41.5789       	3.315253e+03
41.7147       	4.963251e+03
41.8682       	2.651662e+03
41.9827       	6.191272e+03
42.112        	3.087404e+03
42.2554       	5.263699e+03
42.4168       	2.862955e+03
42.5251       	6.845196e+03
42.6476       	3.173712e+03
42.7864       	4.915415e+03
42.9399       	2.587803e+03
43.0556       	6.272471e+03
43.1866       	2.970081e+03
43.3202       	5.545746e+03
43.4687       	2.981194e+03
43.5967       	6.156917e+03
43.739        	2.776833e+03
43.8881       	5.491409e+03
44.0489       	2.548451e+03
44.1634       	6.450300e+03
44.2931       	3.024968e+03
44.4357       	5.705009e+03
44.5822       	2.531189e+03
44.6905       	6.342099e+03
44.814        	2.923718e+03
44.9542       	4.936568e+03
45.1071       	2.528209e+03
45.2134       	7.160833e+03
45.3362       	3.290633e+03
45.4733       	5.139593e+03
45.6242       	2.661919e+03
45.7425       	6.058232e+03
45.8755       	2.872398e+03
46.0228       	5.400296e+03
46.1819       	2.512221e+03
46.2851       	7.289208e+03
46.4012       	3.295592e+03
46.5345       	4.634118e+03
46.6852       	2.853092e+03
46.8178       	5.593783e+03
46.9504       	2.738412e+03
47.0677       	6.131280e+03
47.2009       	2.870571e+03
47.3282       	6.012060e+03
47.4688       	2.711820e+03
47.602        	5.783270e+03
47.7431       	2.653337e+03
47.8758       	5.822830e+03
48.0174       	2.650946e+03
48.1341       	6.386989e+03
48.2585       	2.901549e+03
48.3829       	5.535530e+03
48.5176       	2.617072e+03
48.6412       	5.849416e+03
48.777        	2.743471e+03
48.9129       	5.770079e+03
49.0488       	2.583658e+03
49.1677       	6.509499e+03
49.2866       	2.833914e+03
49.4055       	5.151972e+03
49.5244       	2.463211e+03
49.6433       	5.786117e+03
49.7622       	2.629607e+03
49.8811       	5.904818e+03
50            	2.816815e+03
50.1316       	5.942894e+03
50.2789       	2.689268e+03
50.4051       	5.904103e+03
50.5462       	2.741122e+03
50.6917       	5.650022e+03
50.8468       	2.613127e+03
50.9612       	6.875001e+03
51.0903       	3.106492e+03
51.2364       	5.019807e+03
51.3875       	2.299379e+03
51.4952       	6.691805e+03
51.6202       	3.104418e+03
51.7623       	4.820142e+03
51.9148       	3.336201e+03
52.0518       	6.035418e+03
52.1913       	2.675005e+03
52.3259       	5.922518e+03
52.4764       	2.663008e+03
52.6132       	5.592068e+03
52.7639       	2.687587e+03
52.877        	6.718500e+03
53.0042       	3.133202e+03
53.1441       	5.190340e+03
53.2965       	2.385514e+03
53.4101       	6.478457e+03
53.5419       	3.014620e+03
53.6887       	5.030081e+03
53.8259       	2.863765e+03
53.9361       	6.742985e+03
54.0624       	3.063461e+03
54.2038       	5.042532e+03
54.3605       	2.358330e+03
