# Region type : patch outlet
# Faces  :    100
# Area   :    7.821723e-01
# Time        	sum(rhoPhi)
0.122911      	1.772566e+76
0.122911      	3.970382e+76
0.122911      	8.893382e+76
0.122911      	1.992075e+77
0.122911      	4.462188e+77
0.122911      	9.995220e+77
0.122911      	2.238918e+78
0.122911      	5.015154e+78
0.122911      	1.123387e+79
0.122911      	2.516357e+79
0.122911      	5.636521e+79
0.122911      	1.262539e+80
0.122911      	2.827953e+80
0.122911      	6.334193e+80
0.122911      	1.418734e+81
0.122911      	3.177605e+81
0.122911      	7.116820e+81
0.122911      	1.593886e+82
0.122911      	3.569533e+82
0.122911      	7.993678e+82
0.122911      	1.790032e+83
0.122911      	4.008223e+83
0.122911      	8.974682e+83
0.122911      	2.009374e+84
0.122911      	4.498577e+84
0.122911      	1.007073e+85
0.122911      	2.254324e+85
0.122911      	5.045919e+85
0.122911      	1.129358e+86
0.122911      	2.527493e+86
0.122911      	5.656057e+86
0.122911      	1.265618e+87
0.122911      	2.831759e+87
0.122911      	6.335405e+87
0.122911      	1.417283e+88
0.122911      	3.170317e+88
0.122911      	7.091084e+88
0.122911      	1.585938e+89
0.122911      	3.546692e+89
0.122911      	7.930948e+89
0.122911      	1.773338e+90
0.122911      	3.964823e+90
0.122911      	8.863852e+90
0.122911      	1.981473e+91
0.122911      	4.429165e+91
0.122911      	9.899753e+91
0.122911      	2.212569e+92
0.122911      	4.944708e+92
0.122911      	1.104987e+93
0.122911      	2.469155e+93
0.122911      	5.517162e+93
0.122911      	1.232711e+94
0.122911      	2.754148e+94
0.122911      	6.153125e+94
0.122911      	1.374640e+95
0.122911      	3.070921e+95
0.122911      	6.860203e+95
0.122911      	1.532483e+96
0.122911      	3.423312e+96
0.122911      	7.647003e+96
0.122911      	1.708172e+97
0.122911      	3.815655e+97
0.122911      	8.523254e+97
0.122911      	1.903890e+98
0.122911      	4.252847e+98
0.122911      	9.499939e+98
0.122911      	2.122102e+99
0.122911      	4.740427e+99
0.122911      	1.058950e+100
0.122911      	2.365600e+100
0.122911      	5.284648e+100
0.122911      	1.180592e+101
0.122911      	2.637511e+101
0.122911      	5.892506e+101
