# Region type : patch outlet
# Faces  :    100
# Area   :    7.821723e-01
# Time        	sum(rhoPhi)
5.59455       	5.280201e+00
5.60192       	5.245346e+00
5.61057       	4.736155e+00
5.62056       	3.907243e+00
5.63206       	3.043345e+00
5.64475       	1.984769e+00
5.65896       	5.844434e-01
5.66961       	-5.379439e-01
5.67962       	-2.003632e+00
5.69067       	-3.582241e+00
5.70356       	-5.492734e+00
5.71768       	-7.946314e+00
5.73112       	-1.053664e+01
5.74072       	-1.264142e+01
5.74998       	-1.491267e+01
5.75998       	-1.734307e+01
5.77089       	-1.996928e+01
5.78295       	-2.299410e+01
5.79438       	-2.620560e+01
5.80417       	-2.938389e+01
5.81307       	-3.223078e+01
5.82291       	-3.499899e+01
5.83398       	-3.877301e+01
5.84504       	-4.243346e+01
5.85365       	-4.580153e+01
5.86226       	-4.912392e+01
5.86991       	-5.227485e+01
5.87757       	-5.513344e+01
5.88573       	-5.836988e+01
5.89287       	-6.113812e+01
5.89957       	-6.373476e+01
5.90674       	-6.643559e+01
5.91192       	-6.947078e+01
5.91743       	-7.143327e+01
5.92332       	-7.358123e+01
5.92922       	-7.601511e+01
5.93467       	-7.861414e+01
5.94061       	-8.105727e+01
5.94655       	-8.342338e+01
5.95248       	-8.592209e+01
5.95724       	-8.851246e+01
5.96199       	-9.050394e+01
5.96621       	-9.251336e+01
5.97043       	-9.465886e+01
5.97466       	-9.652125e+01
5.97888       	-9.842870e+01
5.98311       	-1.002349e+02
5.98733       	-1.023303e+02
5.99155       	-1.041967e+02
5.99578       	-1.062386e+02
5.99789       	-1.083726e+02
6             	-1.092936e+02
6.00253       	-1.102904e+02
6.00535       	-1.115194e+02
6.0087        	-1.128263e+02
6.01263       	-1.145537e+02
6.0171        	-1.164572e+02
6.02209       	-1.186268e+02
6.02703       	-1.211276e+02
6.03028       	-1.235783e+02
6.0329        	-1.251739e+02
6.0359        	-1.262684e+02
6.03934       	-1.278552e+02
6.043         	-1.295270e+02
6.04658       	-1.311963e+02
6.04994       	-1.331221e+02
6.05204       	-1.351304e+02
6.05434       	-1.358850e+02
6.05698       	-1.370131e+02
6.05994       	-1.385959e+02
6.06316       	-1.398605e+02
6.06677       	-1.416089e+02
6.07088       	-1.433181e+02
6.07555       	-1.454887e+02
6.07911       	-1.480087e+02
6.08193       	-1.500508e+02
6.08509       	-1.513204e+02
6.08844       	-1.530420e+02
6.09146       	-1.549261e+02
6.09407       	-1.564769e+02
6.09698       	-1.577499e+02
6.0998        	-1.592834e+02
6.103         	-1.609122e+02
6.10645       	-1.626507e+02
6.11          	-1.642050e+02
6.11338       	-1.663107e+02
6.11714       	-1.681238e+02
6.12071       	-1.703532e+02
6.12328       	-1.721436e+02
6.12622       	-1.733764e+02
6.12868       	-1.752159e+02
6.13147       	-1.765751e+02
6.13459       	-1.780196e+02
6.13756       	-1.796855e+02
6.13974       	-1.814648e+02
6.14197       	-1.824381e+02
6.14369       	-1.835683e+02
6.14565       	-1.845840e+02
6.14773       	-1.856850e+02
6.14918       	-1.870130e+02
6.15071       	-1.876368e+02
6.1524        	-1.883716e+02
6.15413       	-1.894533e+02
6.1552        	-1.903252e+02
6.15635       	-1.907393e+02
6.15765       	-1.913580e+02
6.15909       	-1.920693e+02
6.16019       	-1.928610e+02
6.16143       	-1.933384e+02
6.16285       	-1.943333e+02
6.16446       	-1.949282e+02
6.16629       	-1.957232e+02
6.16823       	-1.967559e+02
6.17019       	-1.979283e+02
6.17175       	-1.989982e+02
6.17329       	-1.999828e+02
6.17459       	-2.005472e+02
6.17608       	-2.013533e+02
6.17776       	-2.020709e+02
6.17909       	-2.031481e+02
6.18007       	-2.038293e+02
6.18109       	-2.041505e+02
6.18222       	-2.048336e+02
6.18343       	-2.054511e+02
6.18441       	-2.063738e+02
6.18535       	-2.065470e+02
6.1864        	-2.072407e+02
6.1876        	-2.076407e+02
6.18898       	-2.083060e+02
6.19052       	-2.093602e+02
6.19194       	-2.100173e+02
6.19278       	-2.107557e+02
6.19363       	-2.113189e+02
6.19418       	-2.116825e+02
6.19477       	-2.119579e+02
6.19527       	-2.121844e+02
6.1958        	-2.126791e+02
6.19617       	-2.127643e+02
6.19661       	-2.128500e+02
6.19714       	-2.131438e+02
6.19778       	-2.135553e+02
6.19855       	-2.138941e+02
6.19944       	-2.142842e+02
6.20046       	-2.147630e+02
6.20163       	-2.153639e+02
6.20298       	-2.160371e+02
6.20447       	-2.168186e+02
6.20528       	-2.175474e+02
6.20585       	-2.181268e+02
6.20646       	-2.182800e+02
6.207         	-2.185296e+02
6.2076        	-2.188656e+02
6.20829       	-2.192471e+02
6.2091        	-2.196216e+02
6.21005       	-2.201376e+02
6.21115       	-2.205364e+02
6.21199       	-2.212315e+02
6.21248       	-2.218344e+02
6.21285       	-2.217637e+02
6.21313       	-2.220080e+02
6.21343       	-2.222804e+02
6.21378       	-2.223179e+02
6.21419       	-2.225053e+02
6.21465       	-2.228374e+02
6.21502       	-2.230464e+02
6.21543       	-2.230759e+02
6.21579       	-2.234099e+02
6.2162        	-2.236056e+02
6.21666       	-2.237963e+02
6.2172        	-2.240374e+02
6.2178        	-2.244089e+02
6.21839       	-2.247359e+02
6.21893       	-2.250554e+02
6.21953       	-2.253494e+02
6.22003       	-2.256298e+02
6.22063       	-2.258768e+02
6.22133       	-2.262688e+02
6.22213       	-2.266837e+02
6.22275       	-2.270675e+02
6.22317       	-2.274926e+02
6.2235        	-2.276709e+02
6.22373       	-2.277555e+02
6.22394       	-2.278775e+02
6.22414       	-2.278901e+02
6.22433       	-2.280155e+02
6.22447       	-2.282619e+02
6.22457       	-2.281312e+02
6.22466       	-2.281305e+02
6.22478       	-2.282158e+02
6.22488       	-2.282438e+02
6.22496       	-2.282209e+02
6.22501       	-2.282623e+02
6.22506       	-2.281228e+02
6.22511       	-2.281776e+02
6.22518       	-2.282200e+02
6.22525       	-2.282823e+02
6.22534       	-2.283404e+02
6.22543       	-2.284080e+02
6.22551       	-2.284756e+02
6.22559       	-2.284600e+02
6.22566       	-2.284880e+02
6.22572       	-2.285061e+02
6.2258        	-2.285292e+02
6.22588       	-2.285629e+02
6.22595       	-2.285769e+02
6.22604       	-2.286003e+02
6.22614       	-2.286753e+02
6.22625       	-2.287466e+02
6.22634       	-2.288046e+02
6.22645       	-2.288215e+02
6.22656       	-2.288608e+02
6.22669       	-2.289387e+02
6.22685       	-2.290423e+02
6.22703       	-2.291450e+02
6.22725       	-2.292871e+02
6.22751       	-2.294747e+02
6.22782       	-2.296621e+02
6.2282        	-2.298312e+02
6.22864       	-2.300314e+02
6.22916       	-2.302365e+02
6.22979       	-2.305972e+02
6.2305        	-2.308910e+02
6.23127       	-2.311700e+02
6.23199       	-2.316504e+02
6.23279       	-2.323445e+02
6.2337        	-2.325405e+02
6.23472       	-2.331488e+02
6.23586       	-2.338251e+02
6.23706       	-2.343492e+02
6.23811       	-2.350624e+02
6.23928       	-2.355702e+02
6.24059       	-2.363547e+02
6.24209       	-2.371089e+02
6.2438        	-2.380265e+02
6.24581       	-2.389424e+02
6.2482        	-2.400367e+02
6.25095       	-2.415245e+02
6.25399       	-2.429980e+02
6.25738       	-2.447566e+02
6.26119       	-2.468560e+02
6.26376       	-2.488513e+02
6.26604       	-2.503195e+02
6.2679        	-2.517720e+02
6.26951       	-2.529071e+02
6.27137       	-2.535700e+02
6.27346       	-2.545153e+02
6.27459       	-2.558489e+02
6.27561       	-2.563702e+02
6.27671       	-2.574413e+02
6.27802       	-2.578163e+02
6.27951       	-2.583173e+02
6.28124       	-2.592624e+02
6.28317       	-2.600854e+02
6.28527       	-2.612703e+02
6.2871        	-2.625251e+02
6.28837       	-2.633948e+02
6.28951       	-2.640137e+02
6.29082       	-2.646497e+02
6.29231       	-2.653942e+02
6.29408       	-2.663239e+02
6.29607       	-2.672520e+02
6.29834       	-2.683492e+02
6.30034       	-2.695888e+02
6.30256       	-2.706707e+02
6.30426       	-2.719325e+02
6.30624       	-2.728780e+02
6.30848       	-2.739810e+02
6.31104       	-2.751911e+02
6.31349       	-2.767406e+02
6.31625       	-2.779481e+02
6.31937       	-2.795755e+02
6.32219       	-2.812226e+02
6.32553       	-2.827613e+02
6.32894       	-2.846559e+02
6.33164       	-2.864043e+02
6.33474       	-2.878479e+02
6.33753       	-2.895848e+02
6.34063       	-2.910219e+02
6.34406       	-2.927754e+02
6.34799       	-2.946016e+02
6.35252       	-2.968414e+02
6.35758       	-2.991315e+02
6.3626        	-3.019347e+02
6.368         	-3.045983e+02
6.3739        	-3.074912e+02
6.37965       	-3.105117e+02
6.38539       	-3.136425e+02
6.39008       	-3.164517e+02
6.39485       	-3.189468e+02
6.39914       	-3.212849e+02
6.40356       	-3.237047e+02
6.40845       	-3.256776e+02
6.41392       	-3.281623e+02
6.42003       	-3.309694e+02
6.42589       	-3.340227e+02
6.43041       	-3.372311e+02
6.43554       	-3.387704e+02
6.44148       	-3.412684e+02
6.44829       	-3.443772e+02
6.45585       	-3.474755e+02
6.46435       	-3.509242e+02
6.47088       	-3.546639e+02
6.47651       	-3.576088e+02
6.48275       	-3.598940e+02
6.48974       	-3.628807e+02
6.49713       	-3.658334e+02
6.50384       	-3.689725e+02
6.50929       	-3.717261e+02
6.51435       	-3.740711e+02
6.51902       	-3.760624e+02
6.52442       	-3.781624e+02
6.53044       	-3.802791e+02
6.53467       	-3.825251e+02
6.53822       	-3.843360e+02
6.5418        	-3.857206e+02
6.54458       	-3.871470e+02
6.54655       	-3.883146e+02
6.54875       	-3.890373e+02
6.55122       	-3.899501e+02
6.55362       	-3.909206e+02
6.55546       	-3.918788e+02
6.55753       	-3.926633e+02
6.55918       	-3.934887e+02
6.5604        	-3.940839e+02
6.56146       	-3.945299e+02
6.56234       	-3.949136e+02
6.56335       	-3.952730e+02
6.56453       	-3.955671e+02
6.56586       	-3.960994e+02
6.56734       	-3.966641e+02
6.56901       	-3.972052e+02
6.57086       	-3.978908e+02
6.57275       	-3.984885e+02
6.57486       	-3.992539e+02
6.57692       	-3.999982e+02
6.57869       	-4.007122e+02
6.58067       	-4.014410e+02
6.58297       	-4.021077e+02
6.5853        	-4.030253e+02
6.58752       	-4.037408e+02
6.58992       	-4.046069e+02
6.59228       	-4.052602e+02
6.59427       	-4.063678e+02
6.59611       	-4.069092e+02
6.59817       	-4.076175e+02
6.60016       	-4.083876e+02
6.60225       	-4.091370e+02
6.60348       	-4.095780e+02
6.60487       	-4.100446e+02
6.60643       	-4.109066e+02
6.60752       	-4.112090e+02
6.60825       	-4.115488e+02
6.60906       	-4.117249e+02
6.6098        	-4.119300e+02
6.61064       	-4.125352e+02
6.6116        	-4.126656e+02
6.61262       	-4.129437e+02
6.6134        	-4.135040e+02
6.61414       	-4.135335e+02
6.61499       	-4.136901e+02
6.61576       	-4.143076e+02
6.61662       	-4.141793e+02
6.61749       	-4.148283e+02
6.61847       	-4.153352e+02
6.61951       	-4.152185e+02
6.62033       	-4.156085e+02
6.62104       	-4.159063e+02
6.62151       	-4.160504e+02
6.62204       	-4.161985e+02
6.62245       	-4.163928e+02
6.62291       	-4.164111e+02
6.62344       	-4.165311e+02
6.62405       	-4.167915e+02
6.62471       	-4.170337e+02
6.62516       	-4.172816e+02
6.62566       	-4.175103e+02
6.62622       	-4.176003e+02
6.62685       	-4.176873e+02
6.62749       	-4.179902e+02
6.62823       	-4.181681e+02
6.62887       	-4.185512e+02
6.6295        	-4.186018e+02
6.63005       	-4.187238e+02
6.63058       	-4.191083e+02
6.63103       	-4.190883e+02
6.6312        	-4.193049e+02
6.63137       	-4.191753e+02
6.63155       	-4.191625e+02
6.63174       	-4.192677e+02
6.63195       	-4.194396e+02
6.63218       	-4.196222e+02
6.63238       	-4.195450e+02
6.63253       	-4.195235e+02
6.63269       	-4.197152e+02
6.63289       	-4.199245e+02
6.63313       	-4.198024e+02
6.63341       	-4.199693e+02
6.63375       	-4.200368e+02
6.63413       	-4.200230e+02
6.63457       	-4.202483e+02
6.63504       	-4.206341e+02
6.63532       	-4.203384e+02
6.63551       	-4.206226e+02
6.63566       	-4.207110e+02
6.63578       	-4.205639e+02
