# Region type : patch inlet
# Faces  :    200
# Area   :    2.100000e+01
# Time        	sum(rhoPhi)
13.5071       	-5.000000e+04
13.5754       	-5.000000e+04
13.6484       	-5.000000e+04
13.7095       	-5.000000e+04
13.7694       	-5.000000e+04
13.841        	-5.000000e+04
13.8965       	-5.000000e+04
13.9588       	-5.000000e+04
14.029        	-5.000000e+04
14.0912       	-5.000000e+04
14.1353       	-5.000000e+04
14.1881       	-5.000000e+04
14.2493       	-5.000000e+04
14.3105       	-5.000000e+04
14.3782       	-5.000000e+04
14.4494       	-5.000000e+04
14.5033       	-5.000000e+04
14.5637       	-5.000000e+04
14.6343       	-5.000000e+04
14.6946       	-5.000000e+04
14.751        	-5.000000e+04
14.8183       	-5.000000e+04
14.8923       	-5.000000e+04
14.936        	-5.000000e+04
14.9882       	-5.000000e+04
15.0508       	-5.000000e+04
15.1035       	-5.000000e+04
15.1663       	-5.000000e+04
15.2374       	-5.000000e+04
15.2969       	-5.000000e+04
15.3631       	-5.000000e+04
15.4417       	-5.000000e+04
15.5042       	-5.000000e+04
15.5597       	-5.000000e+04
15.6213       	-5.000000e+04
15.6943       	-5.000000e+04
15.7432       	-5.000000e+04
15.8016       	-5.000000e+04
15.8682       	-5.000000e+04
15.9162       	-5.000000e+04
15.9722       	-5.000000e+04
16.0382       	-5.000000e+04
16.1144       	-5.000000e+04
16.1669       	-5.000000e+04
16.225        	-5.000000e+04
16.2936       	-5.000000e+04
16.3498       	-5.000000e+04
16.4087       	-5.000000e+04
16.474        	-5.000000e+04
16.5459       	-5.000000e+04
16.6016       	-5.000000e+04
16.6657       	-5.000000e+04
16.7382       	-5.000000e+04
16.7935       	-5.000000e+04
16.8564       	-5.000000e+04
16.9262       	-5.000000e+04
16.9961       	-5.000000e+04
17.047        	-5.000000e+04
17.1049       	-5.000000e+04
17.1738       	-5.000000e+04
17.2293       	-5.000000e+04
17.2908       	-5.000000e+04
17.3603       	-5.000000e+04
17.4232       	-5.000000e+04
17.4718       	-5.000000e+04
17.528        	-5.000000e+04
17.5948       	-5.000000e+04
17.6699       	-5.000000e+04
17.7175       	-5.000000e+04
17.7732       	-5.000000e+04
17.8386       	-5.000000e+04
17.8987       	-5.000000e+04
17.9624       	-5.000000e+04
18.0281       	-5.000000e+04
18.1011       	-5.000000e+04
18.1837       	-5.000000e+04
18.2371       	-5.000000e+04
18.2959       	-5.000000e+04
18.364        	-5.000000e+04
18.4204       	-5.000000e+04
18.4863       	-5.000000e+04
18.5583       	-5.000000e+04
18.6138       	-5.000000e+04
18.6692       	-5.000000e+04
18.7326       	-5.000000e+04
18.803        	-5.000000e+04
18.8551       	-5.000000e+04
18.9123       	-5.000000e+04
18.9727       	-5.000000e+04
19.0369       	-5.000000e+04
19.1057       	-5.000000e+04
19.1583       	-5.000000e+04
19.2185       	-5.000000e+04
19.2836       	-5.000000e+04
19.3348       	-5.000000e+04
19.3902       	-5.000000e+04
19.4512       	-5.000000e+04
19.5198       	-5.000000e+04
19.5731       	-5.000000e+04
19.6265       	-5.000000e+04
19.6887       	-5.000000e+04
19.751        	-5.000000e+04
19.8132       	-5.000000e+04
19.8599       	-5.000000e+04
19.9066       	-5.000000e+04
19.9533       	-5.000000e+04
20            	-5.000000e+04
20.0559       	-5.000000e+04
20.118        	-5.000000e+04
20.1758       	-5.000000e+04
20.2388       	-5.000000e+04
20.2987       	-5.000000e+04
20.366        	-5.000000e+04
20.4431       	-5.000000e+04
20.4965       	-5.000000e+04
20.5603       	-5.000000e+04
20.6313       	-5.000000e+04
20.6874       	-5.000000e+04
20.7511       	-5.000000e+04
20.8251       	-5.000000e+04
20.8719       	-5.000000e+04
20.9279       	-5.000000e+04
20.9946       	-5.000000e+04
21.0716       	-5.000000e+04
21.1165       	-5.000000e+04
21.1687       	-5.000000e+04
21.2314       	-5.000000e+04
21.2891       	-5.000000e+04
21.3522       	-5.000000e+04
21.4225       	-5.000000e+04
21.5027       	-5.000000e+04
21.5504       	-5.000000e+04
21.6064       	-5.000000e+04
21.673        	-5.000000e+04
21.7292       	-5.000000e+04
21.7954       	-5.000000e+04
21.8566       	-5.000000e+04
21.9165       	-5.000000e+04
21.9797       	-5.000000e+04
22.0342       	-5.000000e+04
