# Region type : patch outlet
# Faces  :    200
# Area   :    2.100000e+01
# Time        	sum(rhoPhi)
91.4679       	2.143984e+04
91.5596       	2.135900e+04
91.6514       	2.128512e+04
91.7431       	2.122035e+04
91.8349       	2.116248e+04
91.9256       	2.111211e+04
92.0173       	2.107077e+04
92.1091       	2.103751e+04
92.2009       	2.101379e+04
92.2926       	2.099997e+04
92.3844       	2.099732e+04
92.4761       	2.100666e+04
92.5679       	2.102802e+04
92.6596       	2.106145e+04
92.7514       	2.110645e+04
92.8431       	2.116128e+04
92.9349       	2.122355e+04
93.0266       	2.129205e+04
93.1184       	2.136476e+04
93.2102       	2.143883e+04
93.3019       	2.151304e+04
93.3937       	2.158505e+04
93.4854       	2.165234e+04
93.5772       	2.171189e+04
93.6689       	2.176222e+04
93.7607       	2.180138e+04
93.8524       	2.182906e+04
93.9323       	2.183901e+04
94.0202       	2.184738e+04
94.1122       	2.183875e+04
94.2042       	2.181630e+04
94.2962       	2.178353e+04
94.3882       	2.174117e+04
94.4802       	2.169097e+04
94.5722       	2.163549e+04
94.6642       	2.157933e+04
94.7562       	2.152459e+04
94.8482       	2.147304e+04
94.9402       	2.142679e+04
95.0322       	2.138688e+04
95.1242       	2.135268e+04
95.2162       	2.132461e+04
95.3082       	2.130176e+04
95.4002       	2.128393e+04
95.4922       	2.127136e+04
95.5772       	2.126036e+04
95.6675       	2.126232e+04
95.7577       	2.126538e+04
95.848        	2.127498e+04
95.9383       	2.129133e+04
96.0285       	2.131444e+04
96.1188       	2.134448e+04
96.209        	2.138078e+04
96.2993       	2.142227e+04
96.3896       	2.146768e+04
96.4798       	2.151530e+04
96.5701       	2.156320e+04
96.6603       	2.160941e+04
96.7506       	2.165201e+04
96.8409       	2.168981e+04
96.9311       	2.172086e+04
97.0214       	2.174352e+04
97.1116       	2.175721e+04
97.2019       	2.176115e+04
97.2922       	2.175504e+04
97.3795       	2.173896e+04
97.4699       	2.171577e+04
97.5602       	2.168283e+04
97.6506       	2.164364e+04
97.741        	2.160040e+04
97.8216       	2.155541e+04
97.9088       	2.151410e+04
97.9997       	2.147077e+04
98.0906       	2.142947e+04
98.1815       	2.139398e+04
98.2725       	2.136548e+04
98.3634       	2.134495e+04
98.4543       	2.133312e+04
98.5452       	2.132934e+04
98.6362       	2.133279e+04
98.7271       	2.134240e+04
98.818        	2.135733e+04
98.9089       	2.137681e+04
98.9999       	2.140013e+04
99.0908       	2.142625e+04
99.1817       	2.145389e+04
99.2726       	2.148177e+04
99.3635       	2.150838e+04
99.4545       	2.153265e+04
99.5454       	2.155367e+04
99.6363       	2.157073e+04
99.7272       	2.158324e+04
99.8182       	2.159080e+04
99.9091       	2.159320e+04
100           	2.159055e+04
